document_id,word,TF,DF,IDF,TF-IDF
694,im,0.0526,33,4.2421,0.2233
694,just,0.1053,47,3.8973,0.4102
694,not,0.0526,57,3.7081,0.1952
694,no,0.0526,23,4.5904,0.2416
694,when,0.0526,22,4.633,0.2438
694,euthanasia,0.0526,8,5.5713,0.2932
694,going,0.0526,14,5.0604,0.2663
694,reason,0.0526,4,6.1591,0.3242
694,other,0.0526,6,5.8226,0.3065
694,commit,0.0526,1,7.0753,0.3724
694,legalised,0.0526,1,7.0753,0.3724
694,spite,0.0526,1,7.0753,0.3724
694,suicide,0.0526,1,7.0753,0.3724
695,with,0.1667,67,3.549,0.5915
695,user,0.1667,347,1.9163,0.3194
695,she,0.0833,11,5.2836,0.4403
695,trumps,0.0833,13,5.1294,0.4275
695,putin,0.0833,8,5.5713,0.4643
695,shes,0.0833,8,5.5713,0.4643
695,aint,0.0833,2,6.6699,0.5558
695,buddies,0.0833,1,7.0753,0.5896
695,chances,0.0833,1,7.0753,0.5896
695,messing,0.0833,1,7.0753,0.5896
696,you,0.1,79,3.3865,0.3386
696,orangetheworld,0.1,2,6.6699,0.667
696,think,0.1,16,4.9353,0.4935
696,youre,0.1,10,5.3706,0.5371
696,unitednations,0.1,2,6.6699,0.667
696,than,0.1,16,4.9353,0.4935
696,16days,0.1,1,7.0753,0.7075
696,speakupae,0.2,1,7.0753,1.4151
696,stronger,0.1,1,7.0753,0.7075
697,a,0.0455,191,2.511,0.1141
697,about,0.0455,37,4.1309,0.1878
697,the,0.0455,295,2.0781,0.0945
697,user,0.0455,347,1.9163,0.0871
697,but,0.0455,28,4.4012,0.2001
697,just,0.0455,47,3.8973,0.1771
697,not,0.0455,57,3.7081,0.1685
697,as,0.0455,46,3.9183,0.1781
697,would,0.0455,18,4.8241,0.2193
697,trump,0.0455,61,3.6414,0.1655
697,on,0.0455,108,3.0771,0.1399
697,that,0.0455,74,3.451,0.1569
697,why,0.0455,15,4.9959,0.2271
697,wall,0.0455,7,5.6891,0.2586
697,be,0.0455,57,3.7081,0.1685
697,what,0.0455,31,4.3028,0.1956
697,wants,0.0455,5,5.9767,0.2717
697,border,0.0909,4,6.1591,0.5599
697,mexican,0.0455,4,6.1591,0.28
697,canadian,0.0455,1,7.0753,0.3216
697,silly,0.0455,1,7.0753,0.3216
698,the,0.0667,295,2.0781,0.1385
698,and,0.0667,147,2.7713,0.1848
698,user,0.0667,347,1.9163,0.1278
698,for,0.0667,152,2.7381,0.1825
698,in,0.0667,149,2.7579,0.1839
698,via,0.0667,19,4.7728,0.3182
698,gifts,0.0667,2,6.6699,0.4447
698,all,0.0667,38,4.1049,0.2737
698,your,0.0667,32,4.272,0.2848
698,life,0.0667,12,5.2035,0.3469
698,bad,0.0667,8,5.5713,0.3714
698,hombres,0.0667,4,6.1591,0.4106
698,holiday,0.0667,3,6.3822,0.4255
698,nasty,0.0667,1,7.0753,0.4717
698,women,0.0667,4,6.1591,0.4106
699,the,0.0556,295,2.0781,0.1155
699,you,0.1111,79,3.3865,0.3763
699,it,0.0556,70,3.5058,0.1948
699,if,0.1111,29,4.3673,0.4853
699,greatest,0.0556,4,6.1591,0.3422
699,ali,0.0556,4,6.1591,0.3422
699,muhammad,0.0556,4,6.1591,0.3422
699,better,0.0556,7,5.6891,0.3161
699,legend,0.0556,2,6.6699,0.3705
699,believe,0.0556,5,5.9767,0.332
699,said,0.0556,8,5.5713,0.3095
699,become,0.0556,4,6.1591,0.3422
699,believetrue,0.0556,1,7.0753,0.3931
699,dnt,0.1111,1,7.0753,0.7861
699,ityou,0.0556,1,7.0753,0.3931
700,user,0.2353,347,1.9163,0.4509
700,by,0.0588,43,3.9843,0.2344
700,im,0.0588,33,4.2421,0.2495
700,god,0.0588,11,5.2836,0.3108
700,voice,0.0588,2,6.6699,0.3923
700,was,0.0588,41,4.0308,0.2371
700,into,0.0588,6,5.8226,0.3425
700,converted,0.0588,1,7.0753,0.4162
700,godless,0.0588,1,7.0753,0.4162
700,gods,0.0588,1,7.0753,0.4162
700,liberalstusk,0.0588,1,7.0753,0.4162
700,satanic,0.0588,1,7.0753,0.4162
700,sayseu,0.0588,1,7.0753,0.4162
700,unions,0.0588,1,7.0753,0.4162
701,a,0.0714,191,2.511,0.1794
701,up,0.0714,31,4.3028,0.3073
701,okay,0.0714,2,6.6699,0.4764
701,in,0.0714,149,2.7579,0.197
701,its,0.0714,34,4.2131,0.3009
701,can,0.0714,37,4.1309,0.2951
701,blunt,0.0714,2,6.6699,0.4764
701,now,0.0714,23,4.5904,0.3279
701,says,0.0714,4,6.1591,0.4399
701,light,0.0714,2,6.6699,0.4764
701,christie,0.0714,1,7.0753,0.5054
701,newjersey,0.0714,1,7.0753,0.5054
701,ptsd,0.0714,1,7.0753,0.5054
701,sufferers,0.0714,1,7.0753,0.5054
702,for,0.1111,152,2.7381,0.3042
702,live,0.1111,9,5.4659,0.6073
702,blacklivesmatter,0.1111,4,6.1591,0.6843
702,on,0.1111,108,3.0771,0.3419
702,justice,0.1111,2,6.6699,0.7411
702,chamberlin,0.1111,1,7.0753,0.7861
702,kenneth,0.1111,1,7.0753,0.7861
702,periscope,0.1111,1,7.0753,0.7861
702,sr,0.1111,1,7.0753,0.7861
703,is,0.1,163,2.6686,0.2669
703,user,0.1,347,1.9163,0.1916
703,i,0.1,114,3.0236,0.3024
703,that,0.1,74,3.451,0.3451
703,allen,0.1,11,5.2836,0.5284
703,grayson,0.1,12,5.2035,0.5204
703,think,0.1,16,4.9353,0.4935
703,dont,0.1,24,4.5496,0.455
703,attractive,0.1,1,7.0753,0.7075
703,idk,0.1,1,7.0753,0.7075
704,is,0.0588,163,2.6686,0.157
704,most,0.0588,15,4.9959,0.2939
704,to,0.0588,227,2.3391,0.1376
704,of,0.0588,180,2.57,0.1512
704,user,0.2353,347,1.9163,0.4509
704,no,0.0588,23,4.5904,0.27
704,trump,0.0588,61,3.6414,0.2142
704,get,0.0588,28,4.4012,0.2589
704,rid,0.0588,4,6.1591,0.3623
704,pushing,0.0588,4,6.1591,0.3623
704,those,0.0588,8,5.5713,0.3277
704,draintheswamp,0.0588,5,5.9767,0.3516
704,fools,0.0588,1,7.0753,0.4162
704,hence,0.0588,1,7.0753,0.4162
705,mannequinchallenge,0.1667,8,5.5713,0.9285
705,thanksgiving,0.1667,16,4.9353,0.8225
705,only,0.1667,17,4.8781,0.813
705,our,0.1667,19,4.7728,0.7955
705,family,0.1667,2,6.6699,1.1116
705,familygoals,0.1667,1,7.0753,1.1792
706,the,0.1,295,2.0781,0.2078
706,to,0.05,227,2.3391,0.117
706,at,0.05,45,3.9399,0.197
706,and,0.05,147,2.7713,0.1386
706,user,0.05,347,1.9163,0.0958
706,in,0.05,149,2.7579,0.1379
706,that,0.05,74,3.451,0.1726
706,time,0.05,14,5.0604,0.253
706,was,0.05,41,4.0308,0.2015
706,his,0.05,26,4.4727,0.2236
706,russia,0.05,6,5.8226,0.2911
706,waiting,0.05,2,6.6699,0.3335
706,airport,0.05,1,7.0753,0.3538
706,arrived,0.05,1,7.0753,0.3538
706,defec,0.05,1,7.0753,0.3538
706,facilitate,0.05,1,7.0753,0.3538
706,fsbs,0.05,1,7.0753,0.3538
706,kostina,0.05,1,7.0753,0.3538
706,olga,0.05,1,7.0753,0.3538
707,with,0.1429,67,3.549,0.507
707,user,0.1429,347,1.9163,0.2738
707,via,0.1429,19,4.7728,0.6818
707,3dprinting,0.1429,2,6.6699,0.9528
707,centuriesold,0.1429,1,7.0753,1.0108
707,recreated,0.1429,1,7.0753,1.0108
707,shipwreck,0.1429,1,7.0753,1.0108
708,4,0.0769,11,5.2836,0.4064
708,user,0.0769,347,1.9163,0.1474
708,for,0.0769,152,2.7381,0.2106
708,notmypresident,0.0769,3,6.3822,0.4909
708,recount,0.0769,5,5.9767,0.4597
708,stillwithher,0.0769,7,5.6891,0.4376
708,effort,0.0769,2,6.6699,0.5131
708,stein,0.0769,4,6.1591,0.4738
708,raises,0.0769,2,6.6699,0.5131
708,yay,0.0769,2,6.6699,0.5131
708,jill,0.0769,2,6.6699,0.5131
708,million,0.0769,3,6.3822,0.4909
708,3state,0.0769,1,7.0753,0.5443
709,the,0.0476,295,2.0781,0.099
709,for,0.0952,152,2.7381,0.2608
709,on,0.0476,108,3.0771,0.1465
709,only,0.0476,17,4.8781,0.2323
709,them,0.0476,13,5.1294,0.2443
709,medicare,0.0476,10,5.3706,0.2557
709,we,0.0476,41,4.0308,0.1919
709,can,0.0476,37,4.1309,0.1967
709,against,0.0476,7,5.6891,0.2709
709,rich,0.0476,3,6.3822,0.3039
709,cuts,0.0476,3,6.3822,0.3039
709,tax,0.0476,6,5.8226,0.2773
709,policies,0.0476,2,6.6699,0.3176
709,seems,0.0476,5,5.9767,0.2846
709,women,0.0476,4,6.1591,0.2933
709,count,0.0476,2,6.6699,0.3176
709,gutting,0.0476,1,7.0753,0.3369
709,lgbt,0.0476,1,7.0753,0.3369
709,ssa,0.0476,1,7.0753,0.3369
709,vot,0.0476,1,7.0753,0.3369
710,have,0.0833,49,3.8565,0.3214
710,to,0.0833,227,2.3391,0.1949
710,of,0.0833,180,2.57,0.2142
710,user,0.0833,347,1.9163,0.1597
710,flynn,0.0833,2,6.6699,0.5558
710,security,0.0833,15,4.9959,0.4163
710,major,0.0833,2,6.6699,0.5558
710,alleged,0.0833,2,6.6699,0.5558
710,breach,0.0833,1,7.0753,0.5896
710,committed,0.0833,1,7.0753,0.5896
710,gen,0.0833,1,7.0753,0.5896
710,pentagon,0.0833,1,7.0753,0.5896
711,my,0.0455,49,3.8565,0.1753
711,4,0.0455,11,5.2836,0.2402
711,and,0.0455,147,2.7713,0.126
711,too,0.0455,13,5.1294,0.2332
711,as,0.0455,46,3.9183,0.1781
711,for,0.0455,152,2.7381,0.1245
711,5,0.0455,15,4.9959,0.2271
711,in,0.0455,149,2.7579,0.1254
711,3,0.0455,11,5.2836,0.2402
711,good,0.0455,22,4.633,0.2106
711,2,0.0455,15,4.9959,0.2271
711,kim,0.0455,13,5.1294,0.2332
711,1,0.0455,9,5.4659,0.2485
711,throw,0.0455,3,6.3822,0.2901
711,emily,0.0455,4,6.1591,0.28
711,gilmoregirlstop4,0.0455,4,6.1591,0.28
711,kirk,0.0455,3,6.3822,0.2901
711,michel,0.0455,2,6.6699,0.3032
711,ill,0.0455,6,5.8226,0.2647
711,measure,0.0455,1,7.0753,0.3216
711,mrs,0.0455,1,7.0753,0.3216
711,sookie,0.0455,1,7.0753,0.3216
712,the,0.0625,295,2.0781,0.1299
712,user,0.125,347,1.9163,0.2395
712,who,0.125,25,4.5104,0.5638
712,say,0.125,11,5.2836,0.6604
712,can,0.125,37,4.1309,0.5164
712,single,0.0625,4,6.1591,0.3849
712,supremacists,0.0625,11,5.2836,0.3302
712,white,0.0625,15,4.9959,0.3122
712,whats,0.0625,3,6.3822,0.3989
712,difference,0.0625,1,7.0753,0.4422
712,eh,0.0625,1,7.0753,0.4422
712,mothers,0.0625,1,7.0753,0.4422
713,with,0.1111,67,3.549,0.3943
713,by,0.1111,43,3.9843,0.4427
713,from,0.1111,48,3.8767,0.4307
713,cohen,0.1111,9,5.4659,0.6073
713,leonard,0.1111,9,5.4659,0.6073
713,everybody,0.1111,2,6.6699,0.7411
713,knows,0.1111,2,6.6699,0.7411
713,livelyrics,0.1111,1,7.0753,0.7861
713,soundhound,0.1111,1,7.0753,0.7861
714,the,0.04,295,2.0781,0.0831
714,of,0.08,180,2.57,0.2056
714,like,0.04,31,4.3028,0.1721
714,i,0.04,114,3.0236,0.1209
714,as,0.08,46,3.9183,0.3135
714,much,0.04,8,5.5713,0.2229
714,in,0.04,149,2.7579,0.1103
714,candidate,0.04,3,6.3822,0.2553
714,cy,0.04,9,5.4659,0.2186
714,young,0.04,14,5.0604,0.2024
714,lots,0.04,2,6.6699,0.2668
714,stuff,0.04,6,5.8226,0.2329
714,sale,0.04,3,6.3822,0.2553
714,verlander,0.04,7,5.6891,0.2276
714,thought,0.04,6,5.8226,0.2329
714,kinda,0.04,3,6.3822,0.2553
714,wouldnt,0.04,4,6.1591,0.2464
714,kate,0.04,2,6.6699,0.2668
714,upton,0.04,3,6.3822,0.2553
714,st,0.04,2,6.6699,0.2668
714,command,0.04,1,7.0753,0.283
714,filthy,0.04,1,7.0753,0.283
714,louis,0.04,2,6.6699,0.2668
715,to,0.05,227,2.3391,0.117
715,and,0.05,147,2.7713,0.1386
715,but,0.05,28,4.4012,0.2201
715,in,0.05,149,2.7579,0.1379
715,its,0.05,34,4.2131,0.2107
715,so,0.05,43,3.9843,0.1992
715,trump,0.05,61,3.6414,0.1821
715,when,0.05,22,4.633,0.2316
715,this,0.05,78,3.399,0.17
715,an,0.05,25,4.5104,0.2255
715,obama,0.05,17,4.8781,0.2439
715,drone,0.05,6,5.8226,0.2911
715,strikes,0.05,6,5.8226,0.2911
715,continue,0.05,3,6.3822,0.3191
715,barack,0.05,2,6.6699,0.3335
715,conflicts,0.05,1,7.0753,0.3538
715,foreign,0.05,1,7.0753,0.3538
715,intervenes,0.05,1,7.0753,0.3538
715,ok,0.05,5,5.9767,0.2988
715,plans,0.05,1,7.0753,0.3538
716,a,0.0625,191,2.511,0.1569
716,to,0.0625,227,2.3391,0.1462
716,are,0.0625,59,3.6741,0.2296
716,user,0.0625,347,1.9163,0.1198
716,that,0.0625,74,3.451,0.2157
716,while,0.0625,9,5.4659,0.3416
716,them,0.0625,13,5.1294,0.3206
716,saakashvili,0.0625,5,5.9767,0.3735
716,could,0.0625,9,5.4659,0.3416
716,protests,0.0625,3,6.3822,0.3989
716,lead,0.0625,2,6.6699,0.4169
716,says,0.0625,4,6.1591,0.3849
716,largescale,0.0625,1,7.0753,0.4422
716,orchestrates,0.0625,1,7.0753,0.4422
716,scenario,0.0625,1,7.0753,0.4422
716,sna,0.0625,1,7.0753,0.4422
717,is,0.1667,163,2.6686,0.4448
717,so,0.1667,43,3.9843,0.6641
717,ashley,0.1667,7,5.6891,0.9482
717,graham,0.1667,5,5.9767,0.9961
717,wtf,0.1667,3,6.3822,1.0637
717,hot,0.1667,1,7.0753,1.1792
718,and,0.0526,147,2.7713,0.1459
718,user,0.0526,347,1.9163,0.1009
718,trump,0.0526,61,3.6414,0.1917
718,on,0.0526,108,3.0771,0.162
718,were,0.0526,14,5.0604,0.2663
718,statement,0.0526,4,6.1591,0.3242
718,transition,0.0526,5,5.9767,0.3146
718,trumps,0.0526,13,5.1294,0.27
718,right,0.0526,19,4.7728,0.2512
718,where,0.0526,12,5.2035,0.2739
718,white,0.0526,15,4.9959,0.2629
718,election,0.0526,8,5.5713,0.2932
718,alt,0.0526,2,6.6699,0.351
718,nazis,0.0526,2,6.6699,0.351
718,rt,0.0526,2,6.6699,0.351
718,neo,0.0526,2,6.6699,0.351
718,conference,0.0526,1,7.0753,0.3724
718,nationalists,0.0526,1,7.0753,0.3724
718,praising,0.0526,1,7.0753,0.3724
719,a,0.1429,191,2.511,0.3587
719,have,0.0714,49,3.8565,0.2755
719,to,0.0714,227,2.3391,0.1671
719,of,0.0714,180,2.57,0.1836
719,i,0.0714,114,3.0236,0.216
719,on,0.0714,108,3.0771,0.2198
719,headset,0.0714,2,6.6699,0.4764
719,photo,0.0714,7,5.6891,0.4064
719,bannon,0.0714,13,5.1294,0.3664
719,steve,0.0714,13,5.1294,0.3664
719,see,0.0714,19,4.7728,0.3409
719,yet,0.0714,6,5.8226,0.4159
719,without,0.0714,3,6.3822,0.4559
720,a,0.0833,191,2.511,0.2092
720,is,0.0833,163,2.6686,0.2224
720,with,0.0833,67,3.549,0.2957
720,user,0.0833,347,1.9163,0.1597
720,his,0.0833,26,4.4727,0.3727
720,better,0.0833,7,5.6891,0.4741
720,later,0.0833,2,6.6699,0.5558
720,than,0.0833,16,4.9353,0.4113
720,pic,0.0833,2,6.6699,0.5558
720,repost,0.0833,1,7.0753,0.5896
720,repostappthis,0.0833,1,7.0753,0.5896
720,ricky_martín,0.0833,1,7.0753,0.5896
721,a,0.05,191,2.511,0.1255
721,the,0.15,295,2.0781,0.3117
721,and,0.05,147,2.7713,0.1386
721,are,0.05,59,3.6741,0.1837
721,user,0.05,347,1.9163,0.0958
721,not,0.1,57,3.7081,0.3708
721,in,0.05,149,2.7579,0.1379
721,line,0.05,3,6.3822,0.3191
721,on,0.05,108,3.0771,0.1539
721,that,0.05,74,3.451,0.1726
721,altrightists,0.05,3,6.3822,0.3191
721,state,0.05,4,6.1591,0.308
721,does,0.05,10,5.3706,0.2685
721,mean,0.05,5,5.9767,0.2988
721,others,0.05,4,6.1591,0.308
721,neofascist,0.05,1,7.0753,0.3538
721,worse,0.05,1,7.0753,0.3538
722,with,0.0588,67,3.549,0.2088
722,of,0.0588,180,2.57,0.1512
722,president,0.0588,15,4.9959,0.2939
722,user,0.0588,347,1.9163,0.1127
722,called,0.0588,4,6.1591,0.3623
722,maduro,0.0588,8,5.5713,0.3277
722,following,0.0588,2,6.6699,0.3923
722,cuban,0.1176,3,6.3822,0.7508
722,death,0.0588,4,6.1591,0.3623
722,solidarity,0.0588,2,6.6699,0.3923
722,fidelcastro,0.0588,3,6.3822,0.3754
722,nicolas,0.0588,2,6.6699,0.3923
722,expresses,0.0588,1,7.0753,0.4162
722,ppl,0.0588,1,7.0753,0.4162
722,raul,0.0588,2,6.6699,0.3923
722,venezuelan,0.0588,1,7.0753,0.4162
723,user,0.0909,347,1.9163,0.1742
723,you,0.1818,79,3.3865,0.6157
723,for,0.0909,152,2.7381,0.2489
723,god,0.0909,11,5.2836,0.4803
723,orange,0.0909,2,6.6699,0.6064
723,thank,0.0909,11,5.2836,0.4803
723,bless,0.0909,3,6.3822,0.5802
723,bigoted,0.0909,1,7.0753,0.6432
723,fighting,0.0909,1,7.0753,0.6432
723,hitler,0.0909,1,7.0753,0.6432
724,need,0.1667,14,5.0604,0.8434
724,it,0.1667,70,3.5058,0.5843
724,euthanasia,0.1667,8,5.5713,0.9285
724,we,0.1667,41,4.0308,0.6718
724,dont,0.1667,24,4.5496,0.7583
724,mccoskrie,0.1667,1,7.0753,1.1792
725,a,0.1,191,2.511,0.2511
725,in,0.1,149,2.7579,0.2758
725,trump,0.1,61,3.6414,0.3641
725,speech,0.1,11,5.2836,0.5284
725,melania,0.1,7,5.6891,0.5689
725,campaign,0.1,1,7.0753,0.7075
725,delivers,0.1,1,7.0753,0.7075
725,pennsylvania,0.1,1,7.0753,0.7075
725,rare,0.1,1,7.0753,0.7075
725,realestate,0.1,1,7.0753,0.7075
726,a,0.0714,191,2.511,0.1794
726,is,0.0714,163,2.6686,0.1906
726,user,0.1429,347,1.9163,0.2738
726,too,0.0714,13,5.1294,0.3664
726,for,0.0714,152,2.7381,0.1956
726,valentines,0.0714,5,5.9767,0.4269
726,be,0.0714,57,3.7081,0.2649
726,jesus,0.0714,3,6.3822,0.4559
726,day,0.0714,13,5.1294,0.3664
726,gonna,0.0714,4,6.1591,0.4399
726,sweet,0.0714,2,6.6699,0.4764
726,lewd,0.0714,1,7.0753,0.5054
726,titter,0.0714,1,7.0753,0.5054
727,the,0.2273,295,2.0781,0.4723
727,are,0.0455,59,3.6741,0.167
727,user,0.0455,347,1.9163,0.0871
727,how,0.0455,41,4.0308,0.1832
727,all,0.0455,38,4.1049,0.1866
727,ones,0.0455,5,5.9767,0.2717
727,oh,0.0455,9,5.4659,0.2485
727,funny,0.0455,5,5.9767,0.2717
727,dems,0.0455,7,5.6891,0.2586
727,after,0.0455,11,5.2836,0.2402
727,right,0.0455,19,4.7728,0.2169
727,thats,0.0455,8,5.5713,0.2532
727,pushing,0.0455,4,6.1591,0.28
727,founded,0.0455,1,7.0753,0.3216
727,kkk,0.0909,1,7.0753,0.6432
727,lefttards,0.0455,1,7.0753,0.3216
727,narrative,0.0455,1,7.0753,0.3216
728,have,0.0385,49,3.8565,0.1483
728,user,0.0385,347,1.9163,0.0737
728,he,0.0385,32,4.272,0.1643
728,not,0.0385,57,3.7081,0.1426
728,no,0.0385,23,4.5904,0.1766
728,in,0.0385,149,2.7579,0.1061
728,who,0.0385,25,4.5104,0.1735
728,will,0.0385,32,4.272,0.1643
728,would,0.0385,18,4.8241,0.1855
728,way,0.0385,10,5.3706,0.2066
728,or,0.0385,22,4.633,0.1782
728,get,0.0385,28,4.4012,0.1693
728,it,0.0385,70,3.5058,0.1348
728,that,0.0385,74,3.451,0.1327
728,10,0.0385,4,6.1591,0.2369
728,medicare,0.0385,10,5.3706,0.2066
728,people,0.0385,32,4.272,0.1643
728,next,0.0385,10,5.3706,0.2066
728,plan,0.0385,5,5.9767,0.2299
728,political,0.0385,4,6.1591,0.2369
728,yrs,0.0385,2,6.6699,0.2565
728,currently,0.0385,2,6.6699,0.2565
728,price,0.0385,3,6.3822,0.2455
728,affect,0.0385,2,6.6699,0.2565
728,pays,0.0385,2,6.6699,0.2565
728,ryan,0.0385,1,7.0753,0.2721
729,to,0.0556,227,2.3391,0.13
729,are,0.0556,59,3.6741,0.2041
729,user,0.0556,347,1.9163,0.1065
729,for,0.0556,152,2.7381,0.1521
729,tesla,0.1111,11,5.2836,0.5871
729,cars,0.0556,6,5.8226,0.3235
729,insurance,0.0556,2,6.6699,0.3705
729,since,0.0556,4,6.1591,0.3422
729,cost,0.0556,1,7.0753,0.3931
729,eligible,0.0556,1,7.0753,0.3931
729,enrollees,0.0556,1,7.0753,0.3931
729,low,0.0556,2,6.6699,0.3705
729,network,0.0556,1,7.0753,0.3931
729,relatively,0.0556,1,7.0753,0.3931
729,safer,0.0556,1,7.0753,0.3931
729,selfdriving,0.0556,1,7.0753,0.3931
729,selfinsure,0.0556,1,7.0753,0.3931
730,a,0.0417,191,2.511,0.1046
730,is,0.0833,163,2.6686,0.2224
730,of,0.0417,180,2.57,0.1071
730,are,0.0417,59,3.6741,0.1531
730,user,0.0833,347,1.9163,0.1597
730,being,0.0417,13,5.1294,0.2137
730,work,0.0417,10,5.3706,0.2238
730,us,0.0417,29,4.3673,0.182
730,we,0.0417,41,4.0308,0.168
730,cool,0.0417,4,6.1591,0.2566
730,theyre,0.0417,9,5.4659,0.2277
730,liberals,0.0417,10,5.3706,0.2238
730,money,0.0417,8,5.5713,0.2321
730,gay,0.0417,7,5.6891,0.237
730,abortion,0.0417,6,5.8226,0.2426
730,gov,0.0417,2,6.6699,0.2779
730,believers,0.0417,1,7.0753,0.2948
730,expect,0.0417,1,7.0753,0.2948
730,fad,0.0417,1,7.0753,0.2948
730,non,0.0833,1,7.0753,0.5896
730,taught,0.0417,1,7.0753,0.2948
731,is,0.0476,163,2.6686,0.1271
731,most,0.0476,15,4.9959,0.2379
731,the,0.0476,295,2.0781,0.099
731,of,0.0476,180,2.57,0.1224
731,user,0.1905,347,1.9163,0.365
731,you,0.0476,79,3.3865,0.1613
731,by,0.0476,43,3.9843,0.1897
731,he,0.0476,32,4.272,0.2034
731,do,0.0476,15,4.9959,0.2379
731,red,0.0476,3,6.3822,0.3039
731,land,0.0476,5,5.9767,0.2846
731,that,0.0476,74,3.451,0.1643
731,2,0.0476,15,4.9959,0.2379
731,popular,0.0476,7,5.6891,0.2709
731,vote,0.0476,7,5.6891,0.2709
731,realize,0.0476,4,6.1591,0.2933
731,lost,0.0476,4,6.1591,0.2933
731,million,0.0476,3,6.3822,0.3039
732,a,0.0526,191,2.511,0.1322
732,the,0.0526,295,2.0781,0.1094
732,user,0.0526,347,1.9163,0.1009
732,you,0.1053,79,3.3865,0.3565
732,by,0.0526,43,3.9843,0.2097
732,i,0.0526,114,3.0236,0.1591
732,had,0.0526,7,5.6891,0.2994
732,love,0.0526,20,4.724,0.2486
732,way,0.0526,10,5.3706,0.2827
732,back,0.0526,12,5.2035,0.2739
732,your,0.0526,32,4.272,0.2248
732,day,0.0526,13,5.1294,0.27
732,see,0.0526,19,4.7728,0.2512
732,hope,0.0526,8,5.5713,0.2932
732,wonderful,0.0526,3,6.3822,0.3359
732,turkey,0.0526,4,6.1591,0.3242
732,monday,0.0526,3,6.3822,0.3359
732,book,0.0526,1,7.0753,0.3724
733,the,0.0476,295,2.0781,0.099
733,to,0.0952,227,2.3391,0.2228
733,at,0.0476,45,3.9399,0.1876
733,user,0.0476,347,1.9163,0.0913
733,im,0.0476,33,4.2421,0.202
733,in,0.0476,149,2.7579,0.1313
733,good,0.0476,22,4.633,0.2206
733,say,0.0476,11,5.2836,0.2516
733,people,0.0476,32,4.272,0.2034
733,did,0.0476,12,5.2035,0.2478
733,really,0.0952,16,4.9353,0.47
733,obama,0.0476,17,4.8781,0.2323
733,post,0.0476,5,5.9767,0.2846
733,drone,0.0476,6,5.8226,0.2773
733,strikes,0.0476,6,5.8226,0.2773
733,killing,0.0476,3,6.3822,0.3039
733,according,0.0476,1,7.0753,0.3369
733,huffington,0.0476,1,7.0753,0.3369
733,regards,0.0476,1,7.0753,0.3369
734,and,0.0909,147,2.7713,0.2519
734,user,0.1818,347,1.9163,0.3484
734,he,0.0909,32,4.272,0.3884
734,needs,0.0909,5,5.9767,0.5433
734,security,0.0909,15,4.9959,0.4542
734,full,0.0909,8,5.5713,0.5065
734,social,0.0909,10,5.3706,0.4882
734,number,0.0909,3,6.3822,0.5802
734,name,0.0909,3,6.3822,0.5802
734,address,0.0909,1,7.0753,0.6432
735,dayafterthanksgiving,0.3333,2,6.6699,2.2233
735,seems,0.3333,5,5.9767,1.9922
735,legitdraintheswamp,0.3333,1,7.0753,2.3584
736,the,0.0526,295,2.0781,0.1094
736,thing,0.0526,9,5.4659,0.2877
736,and,0.0526,147,2.7713,0.1459
736,as,0.0526,46,3.9183,0.2062
736,stop,0.0526,8,5.5713,0.2932
736,that,0.0526,74,3.451,0.1816
736,doesnt,0.0526,11,5.2836,0.2781
736,can,0.0526,37,4.1309,0.2174
736,rightists,0.0526,9,5.4659,0.2877
736,else,0.0526,5,5.9767,0.3146
736,mean,0.0526,5,5.9767,0.3146
736,calling,0.0526,3,6.3822,0.3359
736,right,0.0526,19,4.7728,0.2512
736,know,0.0526,12,5.2035,0.2739
736,conservatives,0.0526,8,5.5713,0.2932
736,everyone,0.0526,7,5.6891,0.2994
736,same,0.0526,11,5.2836,0.2781
736,leftist,0.0526,1,7.0753,0.3724
736,liberalsyou,0.0526,1,7.0753,0.3724
737,gay,0.1667,7,5.6891,0.9482
737,debates,0.1667,1,7.0753,1.1792
737,lgbtnews,0.1667,1,7.0753,1.1792
737,marriagehttpstcoqsdkvxtv2f,0.1667,1,7.0753,1.1792
737,taiwan,0.3333,1,7.0753,2.3584
738,and,0.1667,147,2.7713,0.4619
738,some,0.1667,17,4.8781,0.813
738,craving,0.1667,1,7.0753,1.1792
738,cream,0.1667,1,7.0753,1.1792
738,ice,0.1667,1,7.0753,1.1792
738,tacos,0.1667,1,7.0753,1.1792
739,the,0.0435,295,2.0781,0.0904
739,to,0.0435,227,2.3391,0.1017
739,at,0.0435,45,3.9399,0.1713
739,and,0.0435,147,2.7713,0.1205
739,even,0.0435,10,5.3706,0.2335
739,so,0.0435,43,3.9843,0.1732
739,all,0.0435,38,4.1049,0.1785
739,fossil,0.0435,12,5.2035,0.2262
739,fuels,0.0435,11,5.2836,0.2297
739,from,0.0435,48,3.8767,0.1686
739,should,0.0435,14,5.0604,0.22
739,be,0.087,57,3.7081,0.3224
739,pipeline,0.0435,10,5.3706,0.2335
739,our,0.0435,19,4.7728,0.2075
739,we,0.0435,41,4.0308,0.1753
739,shouldnt,0.0435,4,6.1591,0.2678
739,moving,0.0435,3,6.3822,0.2775
739,away,0.0435,4,6.1591,0.2678
739,water,0.0435,4,6.1591,0.2678
739,threats,0.0435,2,6.6699,0.29
739,constructed,0.0435,1,7.0753,0.3076
739,supplies,0.0435,1,7.0753,0.3076
